checking_hour,hour,day_of_week,date,room,status
12,1:30pm,Wednesday, October 12,306,Unavailable
12,1:45pm,Wednesday, October 12,306,Unavailable
12,2:00pm,Wednesday, October 12,306,Unavailable
12,2:15pm,Wednesday, October 12,306,Unavailable
12,2:30pm,Wednesday, October 12,306,Unavailable
12,2:45pm,Wednesday, October 12,306,Unavailable
12,3:00pm,Wednesday, October 12,306,Unavailable
12,3:15pm,Wednesday, October 12,306,Unavailable
12,3:30pm,Wednesday, October 12,306,Unavailable
12,3:45pm,Wednesday, October 12,306,Unavailable
12,4:00pm,Wednesday, October 12,306,Unavailable
12,4:15pm,Wednesday, October 12,306,Unavailable
12,4:30pm,Wednesday, October 12,306,Unavailable
12,4:45pm,Wednesday, October 12,306,Unavailable
12,5:00pm,Wednesday, October 12,306,Unavailable
12,5:15pm,Wednesday, October 12,306,Unavailable
12,5:30pm,Wednesday, October 12,306,Unavailable
12,5:45pm,Wednesday, October 12,306,Unavailable
12,6:00pm,Wednesday, October 12,306,Unavailable
12,6:15pm,Wednesday, October 12,306,Unavailable
12,6:30pm,Wednesday, October 12,306,Unavailable
12,6:45pm,Wednesday, October 12,306,Unavailable
12,7:00pm,Wednesday, October 12,306,Unavailable
12,7:15pm,Wednesday, October 12,306,Unavailable
12,7:30pm,Wednesday, October 12,306,Unavailable
12,7:45pm,Wednesday, October 12,306,Unavailable
12,8:00pm,Wednesday, October 12,306,Unavailable
12,8:15pm,Wednesday, October 12,306,Unavailable
12,8:30pm,Wednesday, October 12,306,Unavailable
12,8:45pm,Wednesday, October 12,306,Unavailable
12,9:00pm,Wednesday, October 12,306,Unavailable
12,9:15pm,Wednesday, October 12,306,Unavailable
12,9:30pm,Wednesday, October 12,306,Available
12,9:45pm,Wednesday, October 12,306,Available
12,10:00pm,Wednesday, October 12,306,Available
12,10:15pm,Wednesday, October 12,306,Available
12,10:30pm,Wednesday, October 12,306,Available
12,10:45pm,Wednesday, October 12,306,Available
12,11:00pm,Wednesday, October 12,306,Available
12,11:15pm,Wednesday, October 12,306,Available
12,11:30pm,Wednesday, October 12,306,Available
12,11:45pm,Wednesday, October 12,306,Available
12,12:00pm,Wednesday, October 12,356,Unavailable
12,12:15pm,Wednesday, October 12,356,Unavailable
12,12:30pm,Wednesday, October 12,356,Unavailable
12,12:45pm,Wednesday, October 12,356,Unavailable
12,1:00pm,Wednesday, October 12,356,Unavailable
12,1:15pm,Wednesday, October 12,356,Unavailable
12,1:30pm,Wednesday, October 12,356,Unavailable
12,1:45pm,Wednesday, October 12,356,Unavailable
12,2:00pm,Wednesday, October 12,356,Unavailable
12,2:15pm,Wednesday, October 12,356,Unavailable
12,2:30pm,Wednesday, October 12,356,Unavailable
12,2:45pm,Wednesday, October 12,356,Unavailable
12,3:00pm,Wednesday, October 12,356,Unavailable
12,3:15pm,Wednesday, October 12,356,Unavailable
12,3:30pm,Wednesday, October 12,356,Unavailable
12,3:45pm,Wednesday, October 12,356,Unavailable
12,4:00pm,Wednesday, October 12,356,Unavailable
12,4:15pm,Wednesday, October 12,356,Unavailable
12,4:30pm,Wednesday, October 12,356,Available
12,4:45pm,Wednesday, October 12,356,Unavailable
12,5:00pm,Wednesday, October 12,356,Unavailable
12,5:15pm,Wednesday, October 12,356,Unavailable
12,5:30pm,Wednesday, October 12,356,Unavailable
12,5:45pm,Wednesday, October 12,356,Unavailable
12,6:00pm,Wednesday, October 12,356,Unavailable
12,6:15pm,Wednesday, October 12,356,Unavailable
12,6:30pm,Wednesday, October 12,356,Unavailable
12,6:45pm,Wednesday, October 12,356,Unavailable
12,7:00pm,Wednesday, October 12,356,Unavailable
12,7:15pm,Wednesday, October 12,356,Unavailable
12,7:30pm,Wednesday, October 12,356,Unavailable
12,7:45pm,Wednesday, October 12,356,Unavailable
12,8:00pm,Wednesday, October 12,356,Unavailable
12,8:15pm,Wednesday, October 12,356,Unavailable
12,8:30pm,Wednesday, October 12,356,Unavailable
12,8:45pm,Wednesday, October 12,356,Unavailable
12,9:00pm,Wednesday, October 12,356,Unavailable
12,9:15pm,Wednesday, October 12,356,Unavailable
12,9:30pm,Wednesday, October 12,356,Unavailable
12,9:45pm,Wednesday, October 12,356,Unavailable
12,10:00pm,Wednesday, October 12,356,Unavailable
12,10:15pm,Wednesday, October 12,356,Unavailable
12,10:30pm,Wednesday, October 12,356,Unavailable
12,10:45pm,Wednesday, October 12,356,Unavailable
12,11:00pm,Wednesday, October 12,356,Unavailable
12,11:15pm,Wednesday, October 12,356,Available
12,11:30pm,Wednesday, October 12,356,Available
12,11:45pm,Wednesday, October 12,356,Available
12,12:00pm,Wednesday, October 12,357,Available
12,12:15pm,Wednesday, October 12,357,Available
12,12:30pm,Wednesday, October 12,357,Unavailable
12,12:45pm,Wednesday, October 12,357,Unavailable
12,1:00pm,Wednesday, October 12,357,Unavailable
12,1:15pm,Wednesday, October 12,357,Unavailable
12,1:30pm,Wednesday, October 12,357,Unavailable
12,1:45pm,Wednesday, October 12,357,Unavailable
12,2:00pm,Wednesday, October 12,357,Unavailable
12,2:15pm,Wednesday, October 12,357,Unavailable
12,2:30pm,Wednesday, October 12,357,Unavailable
12,2:45pm,Wednesday, October 12,357,Unavailable
12,3:00pm,Wednesday, October 12,357,Unavailable
12,3:15pm,Wednesday, October 12,357,Unavailable
12,3:30pm,Wednesday, October 12,357,Unavailable
12,3:45pm,Wednesday, October 12,357,Unavailable
12,4:00pm,Wednesday, October 12,357,Available
12,4:15pm,Wednesday, October 12,357,Unavailable
12,4:30pm,Wednesday, October 12,357,Unavailable
12,4:45pm,Wednesday, October 12,357,Unavailable
12,5:00pm,Wednesday, October 12,357,Unavailable
12,5:15pm,Wednesday, October 12,357,Unavailable
12,5:30pm,Wednesday, October 12,357,Unavailable
12,5:45pm,Wednesday, October 12,357,Unavailable
12,6:00pm,Wednesday, October 12,357,Unavailable
12,6:15pm,Wednesday, October 12,357,Unavailable
12,6:30pm,Wednesday, October 12,357,Unavailable
12,6:45pm,Wednesday, October 12,357,Unavailable
12,7:00pm,Wednesday, October 12,357,Unavailable
12,7:15pm,Wednesday, October 12,357,Unavailable
12,7:30pm,Wednesday, October 12,357,Unavailable
12,7:45pm,Wednesday, October 12,357,Available
12,8:00pm,Wednesday, October 12,357,Available
12,8:15pm,Wednesday, October 12,357,Available
12,8:30pm,Wednesday, October 12,357,Available
12,8:45pm,Wednesday, October 12,357,Available
12,9:00pm,Wednesday, October 12,357,Available
12,9:15pm,Wednesday, October 12,357,Available
12,9:30pm,Wednesday, October 12,357,Available
12,9:45pm,Wednesday, October 12,357,Available
12,10:00pm,Wednesday, October 12,357,Available
12,10:15pm,Wednesday, October 12,357,Available
12,10:30pm,Wednesday, October 12,357,Available
12,10:45pm,Wednesday, October 12,357,Available
12,11:00pm,Wednesday, October 12,357,Available
12,11:15pm,Wednesday, October 12,357,Available
12,11:30pm,Wednesday, October 12,357,Available
12,11:45pm,Wednesday, October 12,357,Available
12,12:00pm,Wednesday, October 12,358,Available
12,12:15pm,Wednesday, October 12,358,Available
12,12:30pm,Wednesday, October 12,358,Unavailable
12,12:45pm,Wednesday, October 12,358,Unavailable
12,1:00pm,Wednesday, October 12,358,Unavailable
12,1:15pm,Wednesday, October 12,358,Unavailable
12,1:30pm,Wednesday, October 12,358,Unavailable
12,1:45pm,Wednesday, October 12,358,Unavailable
12,2:00pm,Wednesday, October 12,358,Unavailable
12,2:15pm,Wednesday, October 12,358,Unavailable
12,2:30pm,Wednesday, October 12,358,Unavailable
12,2:45pm,Wednesday, October 12,358,Unavailable
12,3:00pm,Wednesday, October 12,358,Unavailable
12,3:15pm,Wednesday, October 12,358,Unavailable
12,3:30pm,Wednesday, October 12,358,Unavailable
12,3:45pm,Wednesday, October 12,358,Unavailable
12,4:00pm,Wednesday, October 12,358,Unavailable
12,4:15pm,Wednesday, October 12,358,Unavailable
12,4:30pm,Wednesday, October 12,358,Unavailable
12,4:45pm,Wednesday, October 12,358,Unavailable
12,5:00pm,Wednesday, October 12,358,Unavailable
12,5:15pm,Wednesday, October 12,358,Unavailable
12,5:30pm,Wednesday, October 12,358,Unavailable
12,5:45pm,Wednesday, October 12,358,Unavailable
12,6:00pm,Wednesday, October 12,358,Unavailable
12,6:15pm,Wednesday, October 12,358,Unavailable
12,6:30pm,Wednesday, October 12,358,Unavailable
12,6:45pm,Wednesday, October 12,358,Unavailable
12,7:00pm,Wednesday, October 12,358,Unavailable
12,7:15pm,Wednesday, October 12,358,Unavailable
12,7:30pm,Wednesday, October 12,358,Unavailable
12,7:45pm,Wednesday, October 12,358,Unavailable
12,8:00pm,Wednesday, October 12,358,Unavailable
12,8:15pm,Wednesday, October 12,358,Unavailable
12,8:30pm,Wednesday, October 12,358,Unavailable
12,8:45pm,Wednesday, October 12,358,Unavailable
12,9:00pm,Wednesday, October 12,358,Unavailable
12,9:15pm,Wednesday, October 12,358,Unavailable
12,9:30pm,Wednesday, October 12,358,Unavailable
12,9:45pm,Wednesday, October 12,358,Unavailable
12,10:00pm,Wednesday, October 12,358,Unavailable
12,10:15pm,Wednesday, October 12,358,Unavailable
12,10:30pm,Wednesday, October 12,358,Unavailable
12,10:45pm,Wednesday, October 12,358,Unavailable
12,11:00pm,Wednesday, October 12,358,Unavailable
12,11:15pm,Wednesday, October 12,358,Unavailable
12,11:30pm,Wednesday, October 12,358,Unavailable
12,11:45pm,Wednesday, October 12,358,Unavailable
12,12:00pm,Wednesday, October 12,436,Unavailable
12,12:15pm,Wednesday, October 12,436,Unavailable
12,12:30pm,Wednesday, October 12,436,Unavailable
12,12:45pm,Wednesday, October 12,436,Unavailable
12,1:00pm,Wednesday, October 12,436,Unavailable
12,1:15pm,Wednesday, October 12,436,Unavailable
12,1:30pm,Wednesday, October 12,436,Unavailable
12,1:45pm,Wednesday, October 12,436,Unavailable
12,2:00pm,Wednesday, October 12,436,Unavailable
12,2:15pm,Wednesday, October 12,436,Unavailable
12,2:30pm,Wednesday, October 12,436,Unavailable
12,2:45pm,Wednesday, October 12,436,Unavailable
12,3:00pm,Wednesday, October 12,436,Unavailable
12,3:15pm,Wednesday, October 12,436,Unavailable
12,3:30pm,Wednesday, October 12,436,Unavailable
12,3:45pm,Wednesday, October 12,436,Unavailable
12,4:00pm,Wednesday, October 12,436,Unavailable
12,4:15pm,Wednesday, October 12,436,Unavailable
12,4:30pm,Wednesday, October 12,436,Unavailable
12,4:45pm,Wednesday, October 12,436,Unavailable
12,5:00pm,Wednesday, October 12,436,Unavailable
12,5:15pm,Wednesday, October 12,436,Unavailable
12,5:30pm,Wednesday, October 12,436,Unavailable
12,5:45pm,Wednesday, October 12,436,Unavailable
12,6:00pm,Wednesday, October 12,436,Unavailable
12,6:15pm,Wednesday, October 12,436,Unavailable
12,6:30pm,Wednesday, October 12,436,Unavailable
12,6:45pm,Wednesday, October 12,436,Unavailable
12,7:00pm,Wednesday, October 12,436,Unavailable
12,7:15pm,Wednesday, October 12,436,Unavailable
12,7:30pm,Wednesday, October 12,436,Unavailable
12,7:45pm,Wednesday, October 12,436,Unavailable
12,8:00pm,Wednesday, October 12,436,Unavailable
12,8:15pm,Wednesday, October 12,436,Unavailable
12,8:30pm,Wednesday, October 12,436,Unavailable
12,8:45pm,Wednesday, October 12,436,Unavailable
12,9:00pm,Wednesday, October 12,436,Unavailable
12,9:15pm,Wednesday, October 12,436,Unavailable
12,9:30pm,Wednesday, October 12,436,Unavailable
12,9:45pm,Wednesday, October 12,436,Unavailable
12,10:00pm,Wednesday, October 12,436,Available
12,10:15pm,Wednesday, October 12,436,Available
12,10:30pm,Wednesday, October 12,436,Available
12,10:45pm,Wednesday, October 12,436,Available
12,11:00pm,Wednesday, October 12,436,Available
12,11:15pm,Wednesday, October 12,436,Available
12,11:30pm,Wednesday, October 12,436,Available
12,11:45pm,Wednesday, October 12,436,Available
12,12:00pm,Wednesday, October 12,437,Unavailable
12,12:15pm,Wednesday, October 12,437,Unavailable
12,12:30pm,Wednesday, October 12,437,Unavailable
12,12:45pm,Wednesday, October 12,437,Unavailable
12,1:00pm,Wednesday, October 12,437,Unavailable
12,1:15pm,Wednesday, October 12,437,Unavailable
12,1:30pm,Wednesday, October 12,437,Unavailable
12,1:45pm,Wednesday, October 12,437,Unavailable
12,2:00pm,Wednesday, October 12,437,Unavailable
12,2:15pm,Wednesday, October 12,437,Available
12,2:30pm,Wednesday, October 12,437,Available
12,2:45pm,Wednesday, October 12,437,Available
12,3:00pm,Wednesday, October 12,437,Unavailable
12,3:15pm,Wednesday, October 12,437,Unavailable
12,3:30pm,Wednesday, October 12,437,Unavailable
12,3:45pm,Wednesday, October 12,437,Unavailable
12,4:00pm,Wednesday, October 12,437,Unavailable
12,4:15pm,Wednesday, October 12,437,Unavailable
12,4:30pm,Wednesday, October 12,437,Unavailable
12,4:45pm,Wednesday, October 12,437,Unavailable
12,5:00pm,Wednesday, October 12,437,Unavailable
12,5:15pm,Wednesday, October 12,437,Unavailable
12,5:30pm,Wednesday, October 12,437,Unavailable
12,5:45pm,Wednesday, October 12,437,Unavailable
12,6:00pm,Wednesday, October 12,437,Unavailable
12,6:15pm,Wednesday, October 12,437,Unavailable
12,6:30pm,Wednesday, October 12,437,Unavailable
12,6:45pm,Wednesday, October 12,437,Unavailable
12,7:00pm,Wednesday, October 12,437,Unavailable
12,7:15pm,Wednesday, October 12,437,Unavailable
12,7:30pm,Wednesday, October 12,437,Unavailable
12,7:45pm,Wednesday, October 12,437,Unavailable
12,8:00pm,Wednesday, October 12,437,Unavailable
12,8:15pm,Wednesday, October 12,437,Unavailable
12,8:30pm,Wednesday, October 12,437,Unavailable
12,8:45pm,Wednesday, October 12,437,Unavailable
12,9:00pm,Wednesday, October 12,437,Unavailable
12,9:15pm,Wednesday, October 12,437,Unavailable
12,9:30pm,Wednesday, October 12,437,Unavailable
12,9:45pm,Wednesday, October 12,437,Available
12,10:00pm,Wednesday, October 12,437,Available
12,10:15pm,Wednesday, October 12,437,Available
12,10:30pm,Wednesday, October 12,437,Available
12,10:45pm,Wednesday, October 12,437,Available
12,11:00pm,Wednesday, October 12,437,Available
12,11:15pm,Wednesday, October 12,437,Available
12,11:30pm,Wednesday, October 12,437,Available
12,11:45pm,Wednesday, October 12,437,Available
12,12:00pm,Wednesday, October 12,438,Unavailable
12,12:15pm,Wednesday, October 12,438,Unavailable
12,12:30pm,Wednesday, October 12,438,Unavailable
12,12:45pm,Wednesday, October 12,438,Unavailable
12,1:00pm,Wednesday, October 12,438,Unavailable
12,1:15pm,Wednesday, October 12,438,Unavailable
12,1:30pm,Wednesday, October 12,438,Unavailable
12,1:45pm,Wednesday, October 12,438,Unavailable
12,2:00pm,Wednesday, October 12,438,Unavailable
12,2:15pm,Wednesday, October 12,438,Unavailable
12,2:30pm,Wednesday, October 12,438,Unavailable
12,2:45pm,Wednesday, October 12,438,Unavailable
12,3:00pm,Wednesday, October 12,438,Unavailable
12,3:15pm,Wednesday, October 12,438,Unavailable
12,3:30pm,Wednesday, October 12,438,Unavailable
12,3:45pm,Wednesday, October 12,438,Unavailable
12,4:00pm,Wednesday, October 12,438,Unavailable
12,4:15pm,Wednesday, October 12,438,Available
12,4:30pm,Wednesday, October 12,438,Available
12,4:45pm,Wednesday, October 12,438,Unavailable
12,5:00pm,Wednesday, October 12,438,Unavailable
12,5:15pm,Wednesday, October 12,438,Unavailable
12,5:30pm,Wednesday, October 12,438,Unavailable
12,5:45pm,Wednesday, October 12,438,Unavailable
12,6:00pm,Wednesday, October 12,438,Unavailable
12,6:15pm,Wednesday, October 12,438,Unavailable
12,6:30pm,Wednesday, October 12,438,Unavailable
12,6:45pm,Wednesday, October 12,438,Unavailable
12,7:00pm,Wednesday, October 12,438,Unavailable
12,7:15pm,Wednesday, October 12,438,Unavailable
12,7:30pm,Wednesday, October 12,438,Unavailable
12,7:45pm,Wednesday, October 12,438,Unavailable
12,8:00pm,Wednesday, October 12,438,Unavailable
12,8:15pm,Wednesday, October 12,438,Available
12,8:30pm,Wednesday, October 12,438,Available
12,8:45pm,Wednesday, October 12,438,Available
12,9:00pm,Wednesday, October 12,438,Available
12,9:15pm,Wednesday, October 12,438,Available
12,9:30pm,Wednesday, October 12,438,Available
12,9:45pm,Wednesday, October 12,438,Available
12,10:00pm,Wednesday, October 12,438,Available
12,10:15pm,Wednesday, October 12,438,Available
12,10:30pm,Wednesday, October 12,438,Available
12,10:45pm,Wednesday, October 12,438,Available
12,11:00pm,Wednesday, October 12,438,Available
12,11:15pm,Wednesday, October 12,438,Available
12,11:30pm,Wednesday, October 12,438,Available
12,11:45pm,Wednesday, October 12,438,Available
12,12:00pm,Wednesday, October 12,440,Unavailable
12,12:15pm,Wednesday, October 12,440,Unavailable
12,12:30pm,Wednesday, October 12,440,Unavailable
12,12:45pm,Wednesday, October 12,440,Unavailable
12,1:00pm,Wednesday, October 12,440,Unavailable
12,1:15pm,Wednesday, October 12,440,Unavailable
12,1:30pm,Wednesday, October 12,440,Unavailable
12,1:45pm,Wednesday, October 12,440,Unavailable
12,2:00pm,Wednesday, October 12,440,Unavailable
12,2:15pm,Wednesday, October 12,440,Unavailable
12,2:30pm,Wednesday, October 12,440,Unavailable
12,2:45pm,Wednesday, October 12,440,Unavailable
12,3:00pm,Wednesday, October 12,440,Unavailable
12,3:15pm,Wednesday, October 12,440,Unavailable
12,3:30pm,Wednesday, October 12,440,Unavailable
12,3:45pm,Wednesday, October 12,440,Unavailable
12,4:00pm,Wednesday, October 12,440,Unavailable
12,4:15pm,Wednesday, October 12,440,Unavailable
12,4:30pm,Wednesday, October 12,440,Unavailable
12,4:45pm,Wednesday, October 12,440,Unavailable
12,5:00pm,Wednesday, October 12,440,Unavailable
12,5:15pm,Wednesday, October 12,440,Available
12,5:30pm,Wednesday, October 12,440,Available
12,5:45pm,Wednesday, October 12,440,Unavailable
12,6:00pm,Wednesday, October 12,440,Unavailable
12,6:15pm,Wednesday, October 12,440,Unavailable
12,6:30pm,Wednesday, October 12,440,Unavailable
12,6:45pm,Wednesday, October 12,440,Unavailable
12,7:00pm,Wednesday, October 12,440,Unavailable
12,7:15pm,Wednesday, October 12,440,Unavailable
12,7:30pm,Wednesday, October 12,440,Unavailable
12,7:45pm,Wednesday, October 12,440,Unavailable
12,8:00pm,Wednesday, October 12,440,Unavailable
12,8:15pm,Wednesday, October 12,440,Unavailable
12,8:30pm,Wednesday, October 12,440,Unavailable
12,8:45pm,Wednesday, October 12,440,Unavailable
12,9:00pm,Wednesday, October 12,440,Unavailable
12,9:15pm,Wednesday, October 12,440,Available
12,9:30pm,Wednesday, October 12,440,Available
12,9:45pm,Wednesday, October 12,440,Available
12,10:00pm,Wednesday, October 12,440,Available
12,10:15pm,Wednesday, October 12,440,Available
12,10:30pm,Wednesday, October 12,440,Available
12,10:45pm,Wednesday, October 12,440,Available
12,11:00pm,Wednesday, October 12,440,Available
12,11:15pm,Wednesday, October 12,440,Available
12,11:30pm,Wednesday, October 12,440,Available
12,11:45pm,Wednesday, October 12,440,Available
12,12:00pm,Wednesday, October 12,441,Unavailable
12,12:15pm,Wednesday, October 12,441,Unavailable
12,12:30pm,Wednesday, October 12,441,Unavailable
12,12:45pm,Wednesday, October 12,441,Unavailable
12,1:00pm,Wednesday, October 12,441,Unavailable
12,1:15pm,Wednesday, October 12,441,Unavailable
12,1:30pm,Wednesday, October 12,441,Unavailable
12,1:45pm,Wednesday, October 12,441,Unavailable
12,2:00pm,Wednesday, October 12,441,Unavailable
12,2:15pm,Wednesday, October 12,441,Unavailable
12,2:30pm,Wednesday, October 12,441,Unavailable
12,2:45pm,Wednesday, October 12,441,Unavailable
12,3:00pm,Wednesday, October 12,441,Unavailable
12,3:15pm,Wednesday, October 12,441,Unavailable
12,3:30pm,Wednesday, October 12,441,Unavailable
12,3:45pm,Wednesday, October 12,441,Unavailable
12,4:00pm,Wednesday, October 12,441,Unavailable
12,4:15pm,Wednesday, October 12,441,Unavailable
12,4:30pm,Wednesday, October 12,441,Unavailable
12,4:45pm,Wednesday, October 12,441,Unavailable
12,5:00pm,Wednesday, October 12,441,Unavailable
12,5:15pm,Wednesday, October 12,441,Available
12,5:30pm,Wednesday, October 12,441,Available
